Platform,Year,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Type
XB,2004,Shooter,400000,120000,0,20000,console
Wii,2007,Action,120000,630000,0,110000,console
GC,2004,Racing,700000,390000,10000,30000,console
PS2,2008,Adventure,0,0,10000,0,console
PS2,2005,Racing,270000,210000,0,70000,console
GBA,2005,Misc,30000,10000,0,0,portable
SAT,1998,Strategy,0,0,50000,0,console
XB,2003,Racing,20000,0,0,0,console
PS3,2016,Misc,0,0,60000,0,console
PSV,2016,Action,0,0,10000,0,portable
GC,2003,Platform,50000,10000,0,0,console
DS,2006,Misc,10000,0,0,0,portable
GC,2004,Platform,320000,80000,0,10000,console
PS3,2012,Action,720000,0,0,60000,console
PSP,2009,Adventure,0,0,20000,0,portable
PC,2003,Sports,0,1150000,0,110000,pc
X360,2014,Shooter,20000,30000,0,0,console
DS,2010,Role-Playing,0,0,120000,0,portable
PS,1996,Action,90000,60000,0,10000,console
DS,2008,Simulation,240000,0,0,20000,portable
GBA,2005,Action,40000,20000,0,0,portable
PSV,2016,Role-Playing,0,0,20000,0,portable
X360,2007,Role-Playing,250000,0,20000,20000,console
DS,2009,Action,230000,140000,0,40000,portable
DS,2008,Adventure,0,0,30000,0,portable
PS3,2011,Action,0,0,220000,0,console
PSV,2016,Adventure,0,0,10000,0,portable
PS2,2006,Fighting,20000,10000,0,0,console
DS,2009,Action,310000,280000,0,70000,portable
DS,2009,Misc,0,0,3670000,0,portable
PS2,2007,Sports,50000,0,640000,2930000,console
PS,1996,Action,90000,60000,0,10000,console
NES,1990,Sports,0,0,300000,0,console
N64,1999,Racing,60000,130000,0,10000,console
PS,1999,Role-Playing,0,0,390000,30000,console
PS3,2009,Action,110000,70000,0,30000,console
DS,2008,Misc,250000,0,0,20000,portable
PS,2001,Role-Playing,290000,200000,0,30000,console
PSV,2016,Action,0,0,90000,0,portable
3DS,2012,Fighting,60000,80000,50000,10000,portable
Wii,2008,Racing,150000,270000,0,60000,console
X360,2011,Role-Playing,0,0,30000,0,console
PC,2005,Simulation,0,20000,0,0,pc
X360,2009,Platform,120000,120000,10000,30000,console
DC,2001,Fighting,0,0,120000,0,console
X360,2008,Platform,160000,130000,0,30000,console
GBA,2004,Action,150000,50000,0,0,portable
PS4,2014,Action,260000,240000,0,100000,console
PSP,2011,Adventure,0,0,10000,0,portable
DS,2004,Racing,40000,0,0,0,portable
PS2,2005,Racing,860000,30000,0,140000,console
DS,2010,Role-Playing,0,0,70000,0,portable
PS,1999,Racing,60000,40000,0,10000,console
Wii,2010,Sports,20000,0,0,0,console
GBA,2003,Sports,130000,50000,0,0,portable
PS,1997,Simulation,50000,30000,0,10000,console
PS2,2007,Role-Playing,0,0,50000,0,console
X360,2009,Racing,240000,170000,0,50000,console
Wii,2010,Action,150000,150000,0,30000,console
PSP,2010,Adventure,0,0,10000,0,portable
GC,2005,Action,190000,50000,0,10000,console
PSV,2013,Role-Playing,0,0,450000,0,portable
PS,1998,Action,40000,30000,0,0,console
PS2,2004,Action,130000,100000,0,30000,console
X360,2007,Action,160000,0,0,10000,console
PC,2011,Action,50000,40000,0,10000,pc
DS,2010,Sports,130000,0,0,10000,portable
Wii,2008,Puzzle,160000,0,0,10000,console
DS,2007,Simulation,540000,50000,620000,50000,portable
X360,2011,Simulation,60000,20000,0,10000,console
N64,1999,Adventure,60000,10000,0,0,console
DS,2008,Adventure,0,0,70000,0,portable
XB,2003,Platform,80000,20000,0,0,console
PSV,2012,Action,0,0,20000,0,portable
Wii,2009,Racing,0,10000,0,0,console
PS,1997,Racing,60000,40000,0,10000,console
X360,2010,Misc,360000,180000,0,50000,console
DS,2005,Role-Playing,770000,70000,430000,80000,portable
PS3,2009,Fighting,920000,410000,0,210000,console
GBA,2005,Sports,50000,20000,0,0,portable
3DS,2013,Strategy,0,0,130000,0,portable
PSP,2009,Action,240000,70000,0,50000,portable
NG,1996,Fighting,0,0,40000,0,console
PC,2011,Shooter,140000,180000,0,60000,pc
DS,2006,Action,1590000,800000,0,260000,portable
PS,2002,Fighting,0,0,560000,40000,console
GC,2005,Sports,250000,70000,0,10000,console
WiiU,2014,Action,10000,20000,0,0,portable
PSP,2012,Action,0,0,40000,0,portable
PS,2000,Sports,150000,100000,0,20000,console
PS3,2013,Simulation,0,0,40000,0,console
PS,1996,Sports,60000,40000,0,10000,console
Wii,2007,Fighting,60000,0,0,10000,console
DS,2011,Strategy,0,0,80000,0,portable
PSV,2011,Shooter,590000,750000,130000,270000,portable
PS,1998,Misc,0,0,50000,0,console
DS,2008,Puzzle,60000,160000,0,30000,portable
DS,2009,Puzzle,140000,150000,0,30000,portable
PSP,2012,Adventure,0,0,70000,0,portable
Wii,2010,Shooter,250000,0,0,20000,console
PSP,2009,Strategy,0,0,70000,0,portable
X360,2011,Fighting,740000,400000,0,120000,console
XB,2002,Sports,190000,60000,0,10000,console
DS,2009,Misc,0,80000,0,10000,portable
Wii,2009,Racing,90000,10000,0,10000,console
PS2,2010,Sports,110000,290000,0,360000,console
WiiU,2015,Role-Playing,360000,280000,140000,60000,portable
GC,2001,Strategy,780000,250000,560000,40000,console
PS3,2016,Sports,0,80000,20000,10000,console
PS3,2013,Sports,160000,150000,0,70000,console
GBA,2002,Fighting,110000,40000,0,0,portable
GBA,2003,Action,210000,80000,0,10000,portable
PS3,2008,Action,170000,160000,0,70000,console
PS3,2010,Adventure,0,0,20000,0,console
PS2,2001,Action,2450000,2009999,870000,720000,console
DS,2007,Simulation,330000,30000,210000,30000,portable
3DS,2012,Action,0,0,100000,0,portable
XB,2003,Sports,100000,30000,0,0,console
N64,2000,Platform,160000,40000,0,0,console
PS3,2013,Action,0,30000,0,0,console
PC,2007,Role-Playing,2570000,1520000,0,0,pc
GBA,2003,Platform,10000,0,0,0,portable
DS,2007,Action,570000,790000,0,170000,portable
N64,2000,Sports,50000,10000,0,0,console
XOne,2015,Sports,0,10000,0,0,console
X360,2009,Misc,150000,350000,0,70000,console
DS,2008,Sports,300000,0,0,30000,portable
X360,2011,Racing,290000,0,0,20000,console
DS,2010,Simulation,60000,0,0,0,portable
PS3,2009,Shooter,120000,100000,0,40000,console
3DS,2013,Action,0,40000,0,0,portable
DS,2008,Role-Playing,160000,0,20000,10000,portable
XB,2003,Misc,130000,40000,0,10000,console
PSP,2006,Role-Playing,40000,0,0,0,portable
PS,1999,Puzzle,60000,40000,0,10000,console
PC,2007,Role-Playing,0,20000,0,0,pc
PSP,2011,Role-Playing,0,0,20000,0,portable
PS,2000,Misc,230000,160000,0,30000,console
2600,1981,Shooter,1180000,80000,0,10000,console
PS2,2004,Puzzle,470000,20000,170000,80000,console
XB,2004,Simulation,220000,110000,0,10000,console
PS3,2014,Sports,210000,110000,0,60000,console
GB,1999,Role-Playing,0,0,770000,0,portable
PS2,2005,Sports,780000,2550000,40000,840000,console
GC,2006,Racing,270000,70000,0,10000,console
PC,2012,Strategy,260000,360000,0,100000,pc
DS,2009,Misc,0,0,30000,0,portable
PS2,2000,Racing,2000000,470000,20000,140000,console
N64,1997,Misc,0,0,220000,0,console
PS3,2011,Adventure,1270000,1330000,120000,510000,console
DS,2011,Shooter,210000,70000,0,20000,portable
GB,1996,Puzzle,0,0,230000,0,portable
PS2,2003,Action,440000,340000,250000,110000,console
PS2,2008,Misc,0,60000,0,480000,console
PS2,2002,Strategy,90000,70000,0,20000,console
DS,2010,Simulation,90000,0,0,10000,portable
PS,1994,Adventure,40000,20000,0,0,console
PS,1999,Fighting,430000,300000,0,50000,console
PS,1998,Fighting,0,0,40000,0,console
Wii,2006,Racing,460000,660000,20000,150000,console
DS,2008,Role-Playing,200000,0,80000,10000,portable
DS,2007,Puzzle,110000,0,0,10000,portable
PS,1999,Sports,220000,150000,0,30000,console
GC,2003,Misc,0,0,270000,10000,console
PS2,2002,Racing,640000,500000,0,170000,console
PC,2008,Shooter,0,30000,0,10000,pc
DS,2009,Misc,590000,200000,0,80000,portable
PS,1996,Fighting,60000,40000,140000,20000,console
Wii,2010,Misc,100000,10000,0,10000,console
DS,2008,Adventure,80000,350000,0,60000,portable
SNES,1992,Sports,0,0,280000,0,console
PS,1998,Sports,1680000,40000,0,40000,console
DS,2010,Action,0,0,50000,0,portable
X360,2011,Shooter,1410000,510000,10000,170000,console
Wii,2009,Action,0,100000,170000,20000,console
PS3,2014,Sports,350000,0,0,40000,console
PS2,2001,Sports,70000,50000,0,20000,console
DS,2007,Misc,60000,0,0,0,portable
PS4,2014,Sports,150000,40000,0,40000,console
PS,1998,Role-Playing,250000,170000,650000,70000,console
PS,1995,Action,0,0,130000,10000,console
X360,2013,Misc,720000,190000,0,70000,console
PS,2002,Fighting,0,0,100000,10000,console
DS,2010,Adventure,60000,110000,0,20000,portable
PSP,2006,Racing,110000,200000,0,120000,portable
PS3,2012,Action,0,0,30000,0,console
PS3,2009,Shooter,4990000,3690000,380000,1630000,console
PSV,2014,Action,100000,30000,120000,40000,portable
X360,2010,Shooter,190000,170000,30000,40000,console
PS,1997,Simulation,20000,10000,0,0,console
Wii,2011,Action,190000,10000,0,10000,console
XOne,2014,Action,240000,150000,0,30000,console
PC,2007,Strategy,0,10000,0,0,pc
X360,2008,Action,40000,0,0,0,console
PSV,2014,Misc,0,0,30000,0,portable
Wii,2009,Racing,80000,0,0,10000,console
GBA,2002,Sports,140000,50000,0,0,portable
PS2,2007,Racing,120000,90000,0,30000,console
X360,2009,Role-Playing,0,0,10000,0,console
Wii,2008,Simulation,340000,20000,0,30000,console
NES,1989,Platform,910000,300000,420000,40000,console
XB,2004,Fighting,10000,0,0,0,console
Wii,2007,Shooter,3060000,1180000,290000,460000,console
X360,2011,Sports,110000,100000,10000,20000,console
3DS,2012,Misc,0,0,280000,0,portable
DS,2009,Simulation,150000,0,0,10000,portable
PSP,2007,Action,270000,80000,0,60000,portable
PS,1996,Action,20000,10000,0,0,console
SNES,1994,Puzzle,0,0,810000,0,console
PS4,2014,Action,550000,840000,110000,310000,console
PS3,2012,Simulation,90000,40000,240000,20000,console
Wii,2010,Sports,190000,0,0,10000,console
PS3,2012,Action,420000,210000,110000,100000,console
PS3,2012,Action,40000,30000,10000,10000,console
PS4,2015,Action,230000,290000,10000,100000,console
3DS,2015,Action,0,30000,0,0,portable
WiiU,2012,Action,170000,180000,0,30000,portable
XB,2001,Racing,180000,50000,0,10000,console
PSV,2015,Adventure,0,0,10000,0,portable
2600,1989,Action,450000,20000,0,10000,console
X360,2011,Adventure,0,0,10000,0,console
DS,2008,Puzzle,0,10000,0,0,portable
PS4,2014,Action,160000,200000,0,70000,console
PS2,2004,Shooter,50000,40000,0,10000,console
SNES,1995,Fighting,0,0,210000,0,console
DS,2009,Simulation,190000,0,0,10000,portable
X360,2013,Action,80000,20000,10000,10000,console
PS3,2015,Action,0,0,20000,0,console
GBA,2002,Shooter,30000,10000,0,0,portable
PS3,2006,Sports,470000,0,10000,40000,console
PS2,2003,Sports,1180000,340000,0,100000,console
SNES,1996,Fighting,0,0,170000,0,console
NES,1986,Platform,0,0,2650000,0,console
PS3,2011,Misc,50000,20000,0,10000,console
PS3,2013,Action,0,0,190000,0,console
DS,2008,Puzzle,50000,20000,0,10000,portable
PS4,2014,Role-Playing,50000,20000,20000,10000,console
PS3,2008,Fighting,720000,410000,140000,200000,console
X360,2011,Action,180000,50000,0,20000,console
DS,2009,Simulation,240000,110000,0,40000,portable
PS3,2008,Racing,420000,330000,0,140000,console
PS2,2004,Role-Playing,280000,220000,0,70000,console
Wii,2010,Role-Playing,60000,40000,0,10000,console
GC,2003,Sports,1090000,150000,250000,40000,console
PC,2011,Simulation,0,20000,0,0,pc
PS3,2011,Fighting,270000,180000,90000,80000,console
PS2,2004,Action,240000,190000,0,60000,console
Wii,2008,Puzzle,140000,0,0,10000,console
GBA,2002,Racing,20000,10000,0,0,portable
DS,2010,Puzzle,20000,0,0,0,portable
Wii,2010,Sports,20000,0,0,0,console
PS,1997,Sports,610000,420000,0,70000,console
PS,1998,Misc,190000,130000,0,20000,console
DS,2010,Puzzle,90000,40000,0,10000,portable
3DS,2016,Action,20000,40000,0,0,portable
Wii,2011,Sports,0,20000,0,0,console
PSV,2014,Role-Playing,0,0,80000,0,portable
DS,2007,Puzzle,80000,0,0,10000,portable
PS2,2004,Misc,90000,70000,0,20000,console
PS2,2007,Adventure,0,0,70000,0,console
DS,2008,Misc,0,0,40000,0,portable
3DS,2013,Action,30000,40000,0,0,portable
PS3,2013,Simulation,0,100000,20000,40000,console
PSP,2012,Role-Playing,0,0,50000,0,portable
PS2,2004,Shooter,640000,340000,0,100000,console
PSV,2012,Role-Playing,0,0,40000,0,portable
PS3,2012,Fighting,350000,240000,70000,100000,console
PS2,2002,Role-Playing,630000,490000,450000,170000,console
X360,2010,Shooter,110000,80000,0,20000,console
X360,2007,Sports,200000,0,0,20000,console
PC,2015,Role-Playing,20000,60000,0,10000,pc
PC,2012,Puzzle,0,10000,0,0,pc
PC,2011,Strategy,10000,40000,0,10000,pc
PS3,2007,Action,140000,10000,0,10000,console
PS,1999,Racing,150000,100000,0,20000,console
GB,1991,Puzzle,0,0,730000,0,portable
PS4,2015,Shooter,90000,140000,0,40000,console
DS,2006,Shooter,390000,10000,100000,40000,portable
PS,2000,Fighting,140000,90000,0,20000,console
Wii,2010,Action,470000,170000,0,50000,console
PS2,2002,Shooter,50000,40000,0,10000,console
PS2,2002,Sports,460000,2280000,50000,610000,console
PS2,2002,Adventure,0,0,20000,0,console
PS2,2011,Fighting,50000,40000,0,10000,console
XB,2004,Misc,10000,0,0,0,console
WiiU,2014,Misc,0,0,30000,0,portable
PSP,2012,Action,0,0,60000,0,portable
XOne,2015,Misc,240000,40000,0,30000,console
PS2,2006,Fighting,0,0,150000,0,console
PS2,2005,Racing,140000,110000,0,40000,console
PSV,2011,Platform,150000,130000,0,50000,portable
GBA,2003,Action,1590000,1050000,40000,140000,portable
Wii,2007,Sports,2580000,3900000,660000,910000,console
GBA,2002,Action,250000,90000,0,10000,portable
DS,2009,Adventure,670000,10000,0,50000,portable
DS,2007,Action,110000,0,0,10000,portable
SNES,1996,Role-Playing,0,0,200000,0,console
PS,2000,Adventure,150000,100000,0,20000,console
PS,1997,Racing,80000,50000,0,10000,console
Wii,2008,Action,110000,0,0,10000,console
X360,2010,Racing,70000,90000,0,20000,console
Wii,2008,Sports,240000,0,0,20000,console
DS,2009,Simulation,250000,0,0,20000,portable
SAT,1994,Shooter,0,0,200000,0,console
PS4,2015,Action,30000,20000,60000,10000,console
PS3,2012,Shooter,30000,30000,0,10000,console
PC,2007,Misc,10000,0,0,0,pc
PSP,2010,Sports,0,0,60000,0,portable
DS,2008,Role-Playing,0,0,50000,0,portable
PS2,2004,Adventure,20000,10000,0,0,console
PS,1997,Puzzle,130000,70000,1000000,20000,console
N64,2000,Sports,340000,70000,0,0,console
GC,2004,Misc,300000,80000,0,10000,console
PS2,2005,Action,100000,80000,0,30000,console
X360,2010,Sports,280000,200000,0,50000,console
PC,2016,Role-Playing,140000,120000,0,20000,pc
DS,2004,Action,410000,20000,30000,40000,portable
X360,2011,Action,60000,60000,0,10000,console
X360,2010,Adventure,110000,40000,0,10000,console
PC,2003,Simulation,10000,240000,0,50000,pc
PC,1998,Role-Playing,10000,20000,0,10000,pc
PS,1998,Fighting,1170000,200000,40000,50000,console
WS,1999,Role-Playing,0,0,180000,0,portable
PS3,2010,Action,10000,10000,0,0,console
DS,2005,Puzzle,160000,0,100000,10000,portable
PS2,2002,Fighting,30000,30000,0,10000,console
SNES,1992,Adventure,0,0,160000,0,console
GBA,2003,Action,20000,10000,0,0,portable
XB,2005,Platform,100000,30000,0,0,console
Wii,2010,Action,150000,0,0,10000,console
SNES,1992,Role-Playing,0,0,2430000,20000,console
PS3,2008,Role-Playing,710000,200000,240000,130000,console
DS,2009,Misc,120000,0,0,10000,portable
PS3,2008,Action,220000,30000,0,30000,console
PS2,2008,Adventure,120000,90000,0,30000,console
GBA,2000,Sports,50000,20000,0,0,portable
PSP,2006,Strategy,0,0,20000,0,portable
PC,1997,Strategy,2300000,100000,0,0,pc
SAT,1995,Role-Playing,0,0,380000,0,console
DS,2006,Misc,0,0,200000,0,portable
PC,2007,Role-Playing,0,30000,0,10000,pc
GB,1998,Role-Playing,5890000,5040000,3120000,590000,portable
Wii,2011,Misc,220000,40000,0,20000,console
3DS,2011,Simulation,500000,70000,0,40000,portable
PS3,2008,Role-Playing,50000,120000,0,30000,console
PS,1998,Racing,110000,70000,0,10000,console
Wii,2009,Sports,80000,0,0,10000,console
PS2,2006,Racing,1010000,40000,0,160000,console
SAT,1998,Adventure,0,0,250000,0,console
GBA,2002,Platform,330000,120000,0,10000,portable
PS2,2002,Fighting,160000,130000,0,40000,console
PS2,2005,Action,430000,340000,0,110000,console
PSV,2016,Adventure,0,0,20000,0,portable
GC,2003,Sports,80000,20000,0,0,console
XOne,2014,Action,250000,70000,0,30000,console
PS,1998,Sports,0,0,710000,50000,console
PS,2000,Sports,0,0,390000,30000,console
PSP,2013,Fighting,0,0,20000,0,portable
PC,2012,Action,0,120000,0,20000,pc
PSP,2008,Sports,650000,0,0,60000,portable
PS3,2015,Action,30000,70000,0,20000,console
PS3,2008,Misc,80000,260000,0,70000,console
PC,2013,Action,220000,380000,0,100000,pc
PSP,2006,Fighting,140000,0,0,10000,portable
PS4,2016,Action,580000,740000,20000,260000,console
GC,2004,Sports,380000,100000,0,10000,console
PS2,2005,Shooter,0,0,170000,0,console
PS3,2014,Action,330000,350000,0,130000,console
PS2,2005,Strategy,0,0,210000,0,console
DS,2004,Sports,240000,0,0,20000,portable
DS,2004,Puzzle,30000,0,0,0,portable
XB,2005,Sports,290000,380000,0,10000,console
PS2,2007,Action,190000,150000,0,50000,console
XB,2005,Shooter,230000,70000,0,10000,console
GBA,2005,Action,20000,10000,0,0,portable
XOne,2016,Strategy,10000,10000,0,0,console
PS2,2007,Action,130000,100000,0,30000,console
GBA,2002,Sports,110000,40000,0,0,portable
XB,2002,Sports,10000,0,0,0,console
PS3,2015,Action,0,0,30000,0,console
GC,2002,Sports,50000,10000,0,0,console
PS2,2005,Role-Playing,20000,20000,0,10000,console
XB,2003,Racing,40000,10000,0,0,console
PS2,2004,Sports,30000,20000,0,10000,console
DS,2011,Simulation,60000,0,0,0,portable
PS2,2003,Sports,140000,110000,0,40000,console
SNES,1996,Sports,0,0,1040000,10000,console
DS,2011,Racing,720000,440000,40000,120000,portable
DS,2006,Platform,180000,0,100000,20000,portable
XB,2004,Simulation,30000,10000,0,0,console
GBA,2006,Action,60000,20000,0,0,portable
XOne,2015,Action,610000,560000,0,110000,console
XB,2003,Strategy,120000,30000,0,10000,console
PS3,2007,Misc,450000,580000,0,130000,console
PC,2005,Role-Playing,0,20000,0,0,pc
DS,2007,Strategy,0,0,260000,0,portable
WiiU,2013,Shooter,80000,30000,0,10000,portable
PSP,2007,Action,260000,10000,260000,170000,portable
PC,2012,Role-Playing,0,20000,0,0,pc
DS,2010,Action,0,0,20000,0,portable
PS2,2008,Misc,10000,10000,0,0,console
GBA,2006,Action,120000,40000,0,0,portable
GC,2001,Racing,190000,50000,0,10000,console
PS3,2010,Misc,100000,10000,0,10000,console
Wii,2010,Action,80000,0,0,10000,console
XOne,2015,Action,30000,20000,0,0,console
PS2,2005,Shooter,2180000,1020000,30000,370000,console
DS,2009,Simulation,0,40000,0,10000,portable
X360,2015,Racing,0,10000,0,0,console
DS,2010,Simulation,0,0,10000,0,portable
3DS,2016,Misc,0,0,40000,0,portable
PSP,2007,Strategy,160000,10000,0,20000,portable
PS3,2010,Misc,0,0,20000,0,console
DS,2006,Sports,200000,0,0,20000,portable
2600,1981,Sports,240000,10000,0,0,console
X360,2012,Racing,70000,180000,0,30000,console
Wii,2009,Action,120000,220000,0,40000,console
PSP,2009,Fighting,0,0,230000,0,portable
Wii,2010,Misc,200000,0,0,10000,console
PS2,2005,Platform,340000,10000,0,60000,console
XB,2002,Action,50000,20000,0,0,console
X360,2010,Sports,860000,0,0,60000,console
PSP,2006,Sports,470000,0,0,40000,portable
PS3,2008,Shooter,440000,340000,0,150000,console
3DS,2012,Misc,0,0,160000,0,portable
Wii,2006,Simulation,280000,20000,30000,30000,console
X360,2011,Racing,70000,20000,0,10000,console
XB,2002,Sports,80000,20000,0,0,console
GBA,2005,Misc,20000,10000,0,0,portable
Wii,2007,Adventure,140000,0,0,10000,console
PS2,2001,Racing,1130000,320000,0,220000,console
PS3,2011,Sports,0,0,180000,0,console
PSP,2006,Strategy,0,0,270000,0,portable
DS,2005,Action,50000,0,0,0,portable
PS,2000,Fighting,310000,210000,0,40000,console
GBA,2004,Role-Playing,2570000,1580000,2060000,210000,portable
DS,2010,Adventure,0,0,70000,0,portable
PS3,2015,Action,340000,440000,0,150000,console
X360,2011,Racing,0,50000,0,10000,console
PS,1998,Fighting,0,0,50000,0,console
X360,2010,Role-Playing,1990000,820000,30000,270000,console
XB,2004,Adventure,20000,10000,0,0,console
XB,2004,Action,480000,280000,0,40000,console
PC,2008,Strategy,0,10000,0,0,pc
PC,2011,Platform,20000,70000,0,20000,pc
PSP,2009,Role-Playing,0,0,20000,0,portable
PC,2012,Action,30000,170000,0,40000,pc
DS,2011,Action,660000,390000,0,110000,portable
PS2,2006,Adventure,0,0,30000,0,console
DS,2010,Adventure,0,0,40000,0,portable
PS2,2008,Action,30000,30000,0,10000,console
